geo_id,input_households_solar_pv_demand,input_buildings_solar_pv_demand,households_final_demand_for_lighting_electricity_households_lighting_incandescent_electricity_parent_share,households_final_demand_for_lighting_electricity_households_lighting_efficient_fluorescent_electricity_parent_share,households_final_demand_for_lighting_electricity_households_lighting_led_electricity_parent_share,typical_useful_demand_for_space_heating_apartments_future,typical_useful_demand_for_space_heating_apartments_2005_present,typical_useful_demand_for_space_heating_apartments_1985_2004,typical_useful_demand_for_space_heating_apartments_1965_1984,typical_useful_demand_for_space_heating_apartments_1945_1964,typical_useful_demand_for_space_heating_apartments_before_1945,typical_useful_demand_for_space_heating_terraced_houses_future,typical_useful_demand_for_space_heating_terraced_houses_2005_present,typical_useful_demand_for_space_heating_terraced_houses_1985_2004,typical_useful_demand_for_space_heating_terraced_houses_1965_1984,typical_useful_demand_for_space_heating_terraced_houses_1945_1964,typical_useful_demand_for_space_heating_terraced_houses_before_1945,typical_useful_demand_for_space_heating_semi_detached_houses_future,typical_useful_demand_for_space_heating_semi_detached_houses_2005_present,typical_useful_demand_for_space_heating_semi_detached_houses_1985_2004,typical_useful_demand_for_space_heating_semi_detached_houses_1965_1984,typical_useful_demand_for_space_heating_semi_detached_houses_1945_1964,typical_useful_demand_for_space_heating_semi_detached_houses_before_1945,typical_useful_demand_for_space_heating_detached_houses_future,typical_useful_demand_for_space_heating_detached_houses_2005_present,typical_useful_demand_for_space_heating_detached_houses_1985_2004,typical_useful_demand_for_space_heating_detached_houses_1965_1984,typical_useful_demand_for_space_heating_detached_houses_1945_1964,typical_useful_demand_for_space_heating_detached_houses_before_1945,present_share_of_apartments_2005_present_in_useful_demand_for_space_heating,present_share_of_apartments_1985_2004_in_useful_demand_for_space_heating,present_share_of_apartments_1965_1984_in_useful_demand_for_space_heating,present_share_of_apartments_1945_1964_in_useful_demand_for_space_heating,present_share_of_apartments_before_1945_in_useful_demand_for_space_heating,present_share_of_terraced_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_terraced_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_detached_houses_before_1945_in_useful_demand_for_space_heating,present_number_of_buildings,typical_useful_demand_for_space_heating_buildings_present,typical_useful_demand_for_space_heating_buildings_future,number_of_cars,input_transport_road_human_powered_bicycle_demand,input_industry_steel_scrap_hbi_eaf_share,input_energy_power_ultra_supercritical_coal_production,input_energy_power_supercritical_coal_production,input_energy_power_ultra_supercritical_lignite_production,input_energy_power_turbine_network_gas_production,input_energy_power_combined_cycle_network_gas_production,input_energy_power_engine_diesel_production,input_energy_power_wind_turbine_inland_production,energy_power_wind_turbine_inland_full_load_hours,input_energy_power_solar_pv_solar_radiation_production,input_energy_power_hydro_mountain_production,input_energy_power_supercritical_waste_mix_production,input_energy_chp_ultra_supercritical_ht_lignite_production,input_energy_chp_local_engine_ht_network_gas_production,input_energy_chp_local_ht_wood_pellets_production,input_energy_chp_local_engine_ht_biogas_production,number_of_inhabitants,offshore_suitable_for_wind,co2_emission_1990,interconnector_capacity,annual_infrastructure_cost_gas
IE,95.0076,26.712,0.53,0.27,0.2,47.04,68.66,117.92,130.77,137.92,166.61,44.16,72.7,121.67,125.36,143.27,192.01,43.53,64.95,126.89,163.5,166.52,215.95,42.48,71.45,138.48,177.09,199.38,225.06,0.006,0.004,0.006,0.005,0.005,0.009,0.017,0.047,0.042,0.064,0.015,0.047,0.039,0.136,0.091,0.05,0.173,0.082,0.041,0.122,145967.6979,403,190,2253210,422206579.6,1,2847.4,0,0,5724.818,40988.94764,196.992,34308,2313.106796,121.7196,3191.7,2214.483,0,11038.91688,127.6974,363.41424,4940311,22235,32.94442,1100,110000000
