geo_id,energy_power_hv_network_loss_demand
BU05020777,0.451813165
BU05020778,0.346740748
BU05020779,0.455566658
BU05020886,0.212919803
BU05020889,0.173260188
BU05031100,0
BU05031101,0.289090916
BU05031102,1.332672305
BU05031103,0.764115361
BU05031104,2.374289812
BU05031105,0.069481045
BU05031106,0.800584254
BU05031107,0.997687808
BU05031108,0.207492222
BU05031109,0.964440732
BU05031200,0.127269482
BU05031201,0.124372014
BU05031202,0.635751763
BU05031203,0.13359325
BU05031204,0.386211853
BU05031205,0.323111361
BU05031206,0.221512683
BU05031207,0.515344699
BU05031208,0.024227905
BU05031300,0.000300835
BU05031301,0.393818384
BU05031302,0.41140278
BU05031303,0.586610511
BU05031304,0.096367899
BU05031305,0.902094559
BU05031306,0.338956407
BU05031307,0.800142729
BU05031400,0.475046297
BU05031401,0.460692532
BU05031402,0.227619089
BU05031403,0.150782548
BU05031404,0.510050353
BU05031405,0.594855292
BU05031407,0.398944164
BU05031600,0.048469117
BU05031601,0.875353446
BU05031602,0.224402106
BU05031603,2.415223937
BU05031604,0.034747291
BU05032200,0.171313807
BU05032201,0.487717764
BU05032202,0.462316813
BU05032203,0.514194344
BU05032204,0.659151643
BU05032300,0.093372539
BU05032301,0.376949751
BU05032302,0.227830518
BU05032303,0.450777652
BU05032304,0.336795255
BU05032305,0.187241554
BU05032400,0.332584267
BU05032401,0.910612246
BU05032402,0.353503426
BU05032403,0.643351604
BU05032404,0.517491651
BU05032405,1.15906204
BU05032406,0.724245405
BU05032407,0.35312271
BU05032408,0.134714999
BU05032500,0.492567155
BU05032501,0.91339829
BU05032502,0.250537524
BU05032503,0.318663808
BU05032504,0.233910484
BU05032505,0.230982878
BU05032506,0.153386364
BU05032507,0.494302637
BU05032508,0.45362437
BU05032509,0.204781811
BU05032600,0.024025294
BU05032700,0.180851881
BU05032701,0.173970204
BU05032702,1.678425617
BU05032703,2.460804994
BU05032704,0.014324958
BU05032800,0.420608998
BU05032801,0.331674368
BU05032802,0.891479914
BU05032803,0.456093065
BU05032804,0.519844468
BU05032805,1.08100318
BU05032806,0.357510043
BU05032807,0.30779289
BU05032808,0.148366942
BU05032809,0.189982972
BU05032900,0.732279159
BU05032901,0.38650619
BU05032902,0.087113903
BU05032205,0
BU05032510,0.035325267
BU05050100,0.30135599
BU05050101,0.917558058
BU05050102,0.368317773
BU05050103,0.211429622
BU05050104,0.073769326
BU05050105,0.308235922
BU05050106,0.470347188
BU05050107,0.774989407
BU05050108,2.860112534
BU05050109,0.365097597
BU05050110,0.2083535
BU05050111,0.303565006
BU05050112,0.306046885
BU05050113,0.591360938
BU05050114,0.344662591
BU05050200,0.793920975
BU05050201,0.165250653
BU05050202,0.325364843
BU05050203,0.315354588
BU05050204,0.240911649
BU05050205,0.62185658
BU05050206,0.288548726
BU05050300,0.089610552
BU05050301,0.53389147
BU05050302,0.183676949
BU05050303,0.340074585
BU05050304,0.495777994
BU05050305,0.501511973
BU05050306,0.594033513
BU05050307,0.107177681
BU05050400,0.95699754
BU05050401,0.215551678
BU05050402,0.225426848
BU05050403,0.223411148
BU05050404,0.184544547
BU05050405,0.198192546
BU05050406,0.119976037
BU05050500,0.390365716
BU05050501,0.342391419
BU05050502,0.350531462
BU05050503,0.359720345
BU05050504,0.221774493
BU05050505,0.604315066
BU05050506,0.129458837
BU05050507,0.300985923
BU05050508,0.276006705
BU05050509,0.272158445
BU05050510,0.177965236
BU05050600,0.102857538
BU05050601,0.166785686
BU05050602,0.161341101
BU05050603,0.159300492
BU05050604,0.346280888
BU05050605,0.45587212
BU05050606,0.214547339
BU05050607,0.297820693
BU05050608,0.159413009
BU05050700,0.505449073
BU05050701,0.344502458
BU05050702,0.298465209
BU05050703,0.125164289
BU05050704,0.298675944
BU05050705,0.259264486
BU05050706,0
BU05050707,0.227720253
BU05050800,1.729068428
BU05050801,0.630013894
BU05050802,0.398253104
BU05050900,0.818180746
BU05050901,0.96521548
BU05050902,0.487738096
BU05050903,0.319230203
BU05050904,0.400359091
BU05050905,0.270111482
BU05050906,0.494968047
BU05050907,0.447554739
BU05050908,0.88693502
BU05050909,0.854090788
BU05050910,0.106993272
BU05051000,0.00165968
BU05051001,0.134083089
BU05051002,0.170685874
BU05051003,0.162823535
BU05051004,0.116187073
BU05051005,0.006361156
BU05051006,1.504759418
BU05051007,1.474483999
BU05051008,0.056924553
BU05051009,0
BU05051010,0.118473763
BU05051011,0.404083584
BU05051012,0.012524595
BU05051013,0.107540355
BU05051100,0.424657249
BU05051101,0.61600102
BU05051102,0.28252201
BU05051103,0.295234816
BU05051104,0.002212907
BU05051105,1.047818476
BU05051106,0.471193348
BU05051107,0.195498128
BU05051108,0.22348075
BU05051109,0.861459151
BU05051110,0.430987988
BU05051111,0.450528006
BU05051900,0.114503515
BU05051901,0.104646441
BU05051902,0.12536968
BU05051903,0.491809196
BU05051904,0.677727188
BU05051905,0.16803799
BU05051906,0
BU05051907,0.036518503
BU05051909,0.046961528
BU05051910,0.241020132
BU05051911,0.077607956
BU05051912,0.005043678
BU05051913,0.225638047
BU05051914,0.219108959
BU05051915,0.10702369
BU05051916,0.221679594
BU05051917,1.069419735
BU05051918,0.00165968
BU05051919,0.00331936
BU05059800,0.081537506
BU05059801,0.00897585
BU05059804,0.137896168
BU05059805,0.067202814
BU05120101,0.844675644
BU05120102,3.606514385
BU05120200,0.483188428
BU05120300,0.775300009
BU05120403,1.188078971
BU05120404,0.744886298
BU05120500,0.778052411
BU05120600,1.788518638
BU05120700,0.103348081
BU05120800,0.275326154
BU05120900,0.107712328
BU05121000,0.21729821
BU05121105,0.578003726
BU05121106,0.754148691
BU05121107,0.920881232
BU05121108,0.243115396
BU05121200,0.334049562
BU05121300,0.612591636
BU05121409,0.660516793
BU05121410,0.393752709
BU05121411,1.01036245
BU05121500,0.259629047
BU05121600,0.111181585
BU05121700,0.006228077
BU05121800,0.021699412
BU05121900,0.002212907
BU05122000,0.002212907
BU05122100,0.004684366
BU05130100,2.558523573
BU05130101,0.741236216
BU05130102,0.791865974
BU05130103,0.815783492
BU05130104,0.686623397
BU05130105,0.269226644
BU05130200,1.864227577
BU05130201,0.510198431
BU05130202,0.7173088
BU05130203,0.016268275
BU05130204,0.119498363
BU05130300,1.699221217
BU05130301,0.811055112
BU05130302,0.414192327
BU05130303,0.427833761
BU05130304,2.517699
BU05130305,0.182606617
BU05130400,1.226422229
BU05130401,0.471852456
BU05130402,0.721832284
BU05130403,0.420146009
BU05130404,0.275579111
BU05130405,0.105654495
BU05130406,0.393052733
BU05130407,0.188570438
BU05130500,1.203891631
BU05130501,0.232886042
BU05130502,0.369090719
BU05130503,0.255249968
BU05130504,0.344331832
BU05130509,0.176127168
BU05130600,0.395552753
BU05130601,0.334975064
BU05130602,0.106185295
BU05130603,0.784158805
BU05130604,1.039633717
BU05130700,0.285887243
BU05130701,0.948919271
BU05130702,0.743815669
BU05130703,0.214811632
BU05130704,0.394825118
BU05130705,0.159962382
BU05130809,0.031401791
BU05130900,0.17480345
BU05130909,0.29427305
BU05130901,0.013642112
BU05180170,0.354619789
BU05180271,4.421157651
BU05180373,0.326632082
BU05180374,0.535605859
BU05180448,0.53255447
BU05180475,0.684850188
BU05180476,1.095949446
BU05180477,1.190562216
BU05180478,0.511244646
BU05180479,0.82221984
BU05180546,2.011679242
BU05180605,0.549745192
BU05180701,0.915696906
BU05180703,2.800936672
BU05180704,1.391703712
BU05180772,0.707335976
BU05180800,1.759018836
BU05180907,3.724451854
BU05180908,1.176422037
BU05181041,2.17977638
BU05181142,0.740665576
BU05181143,1.874494634
BU05181250,0.604227052
BU05181251,1.955745533
BU05181252,2.196850671
BU05181309,2.316011847
BU05181481,0.228110211
BU05181492,1.317170443
BU05181590,0.47411844
BU05181591,0.704826478
BU05181697,1.790779131
BU05181785,0.343374029
BU05181786,3.178779315
BU05181795,1.808878809
BU05181806,0.585664121
BU05181840,1.751139302
BU05181882,1.249097633
BU05181893,0.527737519
BU05181894,1.354608823
BU05181953,1.91410389
BU05181983,0.733154788
BU05182054,1.680475159
BU05182055,3.47153345
BU05182110,1.899417838
BU05182144,2.634097734
BU05182245,4.613922159
BU05182347,0.958055445
BU05182449,0.134472836
BU05182561,1.290988222
BU05182567,0.65593378
BU05182568,0.728041329
BU05182569,2.405720182
BU05182664,1.541685231
BU05182665,2.286618166
BU05182666,2.543875073
BU05182718,2.779592986
BU05182762,0.215487145
BU05182763,2.142597161
BU05182811,3.914910592
BU05182812,4.262250808
BU05182813,2.991929547
BU05182814,8.434379171
BU05182915,3.011187979
BU05182916,2.262174186
BU05182917,1.395996999
BU05183032,0.996095216
BU05183033,1.277433882
BU05183034,1.495794147
BU05183130,1.33568037
BU05183131,1.31027947
BU05183135,1.799104269
BU05183284,4.257594959
BU05183387,1.934026831
BU05183396,1.839173382
BU05183398,2.238317445
BU05183399,0.432019698
BU05183480,1.258962068
BU05183488,2.457370248
BU05183489,2.108529999
BU05183536,0.329994727
BU05183620,0.763026103
BU05183637,1.584155121
BU05183638,1.373461201
BU05183639,0.888208049
BU05183721,1.196586116
BU05183819,1.192598755
BU05183822,3.763438368
BU05183823,0.921155751
BU05183824,1.949188717
BU05183825,2.491195604
BU05183826,1.936958407
BU05183960,1.601555046
BU05184001,0.463266248
BU05184002,2.000154909
BU05184003,0.916088769
BU05184004,0.995446392
BU05184005,0.926167437
BU05184106,0.275900892
BU05184107,0.657533626
BU05184110,0.305214774
BU05184208,0.623016074
BU05184209,0
BU05184211,0.607511292
BU05184212,1.971441692
BU05184213,1.409728687
BU05184214,1.111787888
BU05184215,1.365776621
BU05184316,0.370039336
BU05184317,0.085664578
BU05184418,1.234421096
BU05184419,1.236685768
BU05184420,2.143050546
BU05184421,0.572551553
BU05230000,1.369786408
BU05230001,1.736940409
BU05230002,1.372844817
BU05230003,0.791844643
BU05300001,0.207212757
BU05300003,0.151949116
BU05300004,0.279764766
BU05300005,0.540702769
BU05300100,0.223361419
BU05300101,0.32560905
BU05300102,0.295821489
BU05300103,0.201427729
BU05300104,0.943342551
BU05300105,0.247469404
BU05300106,0.228477015
BU05300107,0.000553227
BU05300200,0.442794477
BU05300201,0.07045662
BU05300300,0.132130081
BU05300301,0.531791487
BU05300302,0.728428114
BU05300303,0.547322337
BU05300400,0.742783922
BU05300401,0.681674364
BU05300402,0.757941993
BU05300404,0.082796666
BU05300500,0.116844343
BU05300502,0.443258114
BU05300503,0.24182278
BU05300504,0.510651005
BU05300505,0.427068295
BU05300600,0.389897408
BU05300601,0.571603069
BU05300700,0.311588833
BU05300701,0.945738176
BU05300800,1.172660247
BU05300900,0.203861403
BU05300901,0.39476846
BU19303501,0.278115648
BU19303502,0.091478211
BU19303503,0.064637249
BU05310101,1.662076528
BU05310102,1.386456252
BU05310103,0.874325481
BU05310201,0.781473929
BU05310202,0.953903759
BU05310203,0.368937674
BU05310204,0.380679549
BU05310301,1.986957686
BU05310302,0.812616128
BU05310400,0.105801268
BU05310501,0.364813207
BU05310502,0.017580912
BU05340401,0.550861591
BU05340402,0.361531293
BU05420000,1.577291613
BU05420001,3.100054322
BU05420002,1.919218544
BU05420003,1.397227475
BU05420004,1.940291679
BU05420005,0.650139647
BU05450001,1.82113712
BU05450002,1.850128115
BU05450003,0.806621854
BU05450004,1.478661725
BU05450005,1.715874793
BU05450006,0.372010383
BU05450007,0.50032262
BU05560101,0.692501969
BU05560201,1.152750824
BU05560202,0.260380569
BU05560203,0.474990805
BU05560301,1.076502393
BU05560302,0.537380486
BU05560303,0.535159612
BU05560401,1.170228483
BU05560402,0.502329775
BU05560403,1.236671958
BU05560404,0.307161614
BU05560405,0.511609317
BU05560501,1.214374392
BU05560502,0.767065955
BU05560601,0.711009475
BU05560602,0.819539929
BU05560701,0.056633277
BU05560702,0.044709472
BU05560801,0.072394744
BU05690203,0.051608558
BU05690209,0.085013955
BU05690001,0.335731127
BU05690004,0.035771521
BU05690006,0.301032649
BU05690009,0.035461937
BU05690104,0.135769929
BU05690108,0.197849341
BU05690109,0.096615045
BU05840001,0.384791846
BU05840002,0.504941828
BU05840003,1.334047255
BU05840004,0.996490072
BU05840005,1.380652887
BU05840006,0.556096772
BU05840007,1.119805184
BU05840008,1.317611928
BU05840009,0.389981568
BU05840010,0.322622833
BU05840011,1.349513958
BU05840012,0.09862263
BU05840013,0.184258938
BU05850505,0
BU05850000,0.347036195
BU05850001,0.060204747
BU05850002,0.201338095
BU05850003,0.536197911
BU05850009,0.324564312
BU05850100,0.752540636
BU05850101,0.17554076
BU05850102,0.046161401
BU05850103,0.047330345
BU05850104,0.54787192
BU05850108,0.049663903
BU05850109,0.09657366
BU05850200,0.604924218
BU05850201,0.039638404
BU05850202,0.026634726
BU05850208,0.02001882
BU05850209,0.021718423
BU05850300,0.194062693
BU05850301,0.023908517
BU05850302,0.046657946
BU05850303,0.536552179
BU05850304,0.07921114
BU05850307,0.107849357
BU05850309,0.250677134
BU05850400,0.31808497
BU05850401,0.017965608
BU05850402,1.41717613
BU05850403,0.418254038
BU05850405,0.311426676
BU05850406,0.068174252
BU05850408,0.002766133
BU05850409,0.000553227
BU05850500,1.564449151
BU05850501,0.054602139
BU05850502,0.860766932
BU05850503,0.13269835
BU05850504,0.025520158
BU05850506,0.25906406
BU05850509,0.063133831
BU05880208,0.002212907
BU05880308,0.049505731
BU05880000,1.006594259
BU05880001,0.054388544
BU05880009,0.03973346
BU05880100,0.413585385
BU05880103,0.008509424
BU05880109,0.134552471
BU05880200,0.432158504
BU05880201,0.044083228
BU05880202,0.033417932
BU05880209,0.063113675
BU05880300,0.914458107
BU05880301,0.032269653
BU05880302,0.017300215
BU05880303,0.026965521
BU05880304,0.056052695
BU05880309,0.077930813
BU05890101,0.133249217
BU05890102,0.085421235
BU05890201,1.221928359
BU05890202,0.563316867
BU05890203,0.394030094
BU05890204,0.42171293
BU05890205,0.122093888
BU05890206,0.033260422
BU05890207,0.088246056
BU05890208,0.086201715
BU05890209,0.0108076
BU05890210,0.039684031
BU05890211,0.084834669
BU05890212,0.069590782
BU05890213,0.029756369
BU05890301,0.056160549
BU05890302,0.098897852
BU05890401,0.230273461
BU05900008,0.013659794
BU05900001,3.111017986
BU05900002,1.048302929
BU05900003,2.615016983
BU05900004,0.769641061
BU05900005,1.669042921
BU05900006,0.576997904
BU05900007,1.29666301
BU05970100,3.056044675
BU05970200,1.476155708
BU05970300,1.766174936
BU05970400,2.255709592
BU05970500,0.834505088
BU05970600,2.78412142
BU05970700,2.818691564
BU05970800,1.544091638
BU05970900,0.196739925
BU05971000,3.804114409
BU05971100,0.062483436
BU05971200,0.029189324
BU05992306,0.08875422
BU05992307,0.072545971
BU05992540,8.91264E-11
BU05992705,0.064626123
BU05990110,13.54675305
BU05990111,4.327201006
BU05990112,12.30085191
BU05990113,0.964507589
BU05990118,1.556108853
BU05990119,2.015396688
BU05990320,2.019351838
BU05990321,1.994593204
BU05990322,2.294048773
BU05990323,2.294749958
BU05990324,5.497819306
BU05990325,4.376285548
BU05990327,1.761568788
BU05990328,0.104538923
BU05990329,2.290259969
BU05990451,2.260998215
BU05990452,0.019201337
BU05990454,0.205579586
BU05990455,1.697362314
BU05990456,2.436233782
BU05990457,0.095704002
BU05990515,2.099119599
BU05990516,1.328724203
BU05990531,2.526294527
BU05990532,3.242222576
BU05990534,2.177389688
BU05990535,6.968444789
BU05990558,1.124225472
BU05990660,4.854798222
BU05990661,2.897580414
BU05990662,3.35282409
BU05990664,1.158358099
BU05990665,2.626926702
BU05990814,2.906124168
BU05990836,0.906889727
BU05990837,2.249844228
BU05990841,4.956310103
BU05990842,3.165407255
BU05990843,0.569470011
BU05990845,1.372423146
BU05990847,2.163616186
BU05991017,2.641839324
BU05991079,2.649179211
BU05991080,4.37102372
BU05991081,3.916109356
BU05991082,4.305965885
BU05991085,2.122277711
BU05991086,2.310399545
BU05991087,1.696734163
BU05991088,0.930561695
BU05991283,2.602122832
BU05991284,4.158112235
BU05991289,8.715660251
BU05991290,3.006025063
BU05991391,1.592210937
BU05991444,2.548530343
BU05991448,2.809873135
BU05991449,3.76365481
BU05991463,8.279910438
BU05991466,4.570296733
BU05991467,6.701427394
BU05991468,3.57912465
BU05991570,1.657248258
BU05991571,3.620516242
BU05991572,3.644217994
BU05991573,3.855382939
BU05991574,3.800648436
BU05991575,0.305836617
BU05991576,3.001569714
BU05991577,3.253348596
BU05991578,4.427885932
BU05991593,0.451248865
BU05991692,3.702363489
BU05991699,7.934087023
BU05991701,1.736817261
BU05991702,2.617010139
BU05991703,0.0707044
BU05991853,0.487211222
BU05991926,0.643626573
BU05992194,0.257845093
BU05992196,0.018836357
BU05992198,0.136116693
BU05992295,0.012078799
BU05992308,0.123128996
BU05992459,0.118917748
BU05992704,4.361096331
BU06030772,0.002483728
BU06030111,0.569732223
BU06030112,0.690018821
BU06030221,1.54667559
BU06030222,0.873835547
BU06030223,0.183828746
BU06030224,1.471692566
BU06030225,0.150452967
BU06030331,6.591092214
BU06030332,0.421715544
BU06030333,1.868289046
BU06030334,1.418148385
BU06030441,0.024763353
BU06030442,0.663536669
BU06030443,3.983263432
BU06030551,0.427145728
BU06030552,1.11853645
BU06030553,0.26358683
BU06030554,1.105761116
BU06030661,1.923120862
BU06030662,0.079248819
BU06030663,1.94222282
BU06030664,0.493110824
BU06030771,1.26529154
BU06030881,0.620796418
BU06030882,0.035571022
BU06030883,0.166414801
BU06030884,0.15845671
BU06030991,0.131492588
BU06030992,0.249309041
BU06030993,0.245438
BU06030994,0.457904466
BU06060000,2.527956682
BU06060101,0.022278075
BU06060102,0.914955609
BU06060103,0.535969396
BU06060104,0.220125833
BU06060105,0.278171907
BU06060106,0.398129707
BU06060107,1.081467903
BU06060201,0.706458467
BU06060202,0.583692164
BU06060203,0.40347686
BU06060301,0.502850981
BU06060302,0.654827319
BU06060303,0.450309182
BU06060304,0.66282269
BU06060305,0.238253386
BU06060306,0.416577074
BU06060307,0.343019828
BU06060308,0.314051421
BU06060309,0.209359212
BU06060401,0.607408157
BU06060402,0.530681917
BU06060403,0.447892804
BU06060404,0.388354223
BU06060405,0.547841507
BU06060500,0.446674181
BU06060602,0.230926056
BU06060603,0.287730154
BU06060604,0.17363448
BU06060605,0.196327669
BU06060606,0.789808852
BU06060607,1.1922383
BU06060608,0.955387318
BU06060701,0.439653477
BU06060702,0.267531412
BU06060703,1.378344884
BU06060704,0.849703824
BU06060705,0.665745083
BU06060706,0.510550808
BU06060707,0.510458673
BU06060801,0.83061456
BU06060802,1.967182704
BU06060803,0.194309081
BU06060901,0.486301533
BU06060902,0.556917257
BU06060903,0.525846975
BU06060904,0.410645202
BU06060905,0.351891347
BU06060906,0.353653264
BU06060907,0.814120305
BU06060908,0.523358089
BU06060909,0.19977634
BU06100101,0.337281889
BU06100102,0.154146258
BU06100103,0.472428937
BU06100104,0.082650936
BU06100105,0.09811452
BU06100106,0.176981195
BU06100107,0.222998657
BU06100108,0.149829522
BU06100109,0.004205124
BU06100201,0.309501631
BU06100202,0.209847695
BU06100203,0.16529547
BU06100204,0.309472225
BU06100205,0.058258631
BU06100206,0.17149143
BU06100207,0.228784794
BU06100208,0.662706264
BU06100209,0.321991566
BU06100210,0.823932132
BU06100211,0.525260391
BU06100301,0.44453748
BU06100302,0.622245117
BU06100303,0.317587968
BU06100304,0.245241833
BU06100305,0.527787758
BU06100306,0.092661484
BU06100307,0.113456913
BU06100401,0.04403915
BU06100403,3.172166058
BU06100404,0.110550958
BU06100405,6.92957E-09
BU06100406,0.939230405
BU06110000,0.650323041
BU06110001,0.358447843
BU06110003,0.058733155
BU06110004,1.494759267
BU06110009,0.58218144
BU06110100,1.054212957
BU06110101,0.027547265
BU06110108,0.066016478
BU06110109,0.088623043
BU06130101,0.638472535
BU06130102,0.060856515
BU06130103,0.016824934
BU06130104,0.038060472
BU06130205,0.978281691
BU06130207,0.011977072
BU06130308,0.265532101
BU06130309,0.478849028
BU06130310,0.457810633
BU06130311,0.599908706
BU06130312,0.226085118
BU06130313,0.049401592
BU06130414,0.683329122
BU06130415,0.358603876
BU06130416,0.074217986
BU06130417,0.246750824
BU06130418,0.260819649
BU06130419,0.313874803
BU06130420,0.033003486
BU06130521,0.007026267
BU06130522,0.07201601
BU06130623,0.473581017
BU06130624,0.515662266
BU06130626,0.841313239
BU06130706,0.005237963
BU06140000,0.705064941
BU06140001,0.020769763
BU06140002,0.073892829
BU06140003,0.271651145
BU06140004,0.579263427
BU06140005,0.346993492
BU06140009,0.521258791
BU06140100,1.826087087
BU06140101,0.113643399
BU06140102,0.102585836
BU06140103,0.094436693
BU06140104,0.236916088
BU06140105,0.311881273
BU06140106,0.062010813
BU06140108,0.094895754
BU06140109,0.610200543
BU06170001,0.508095774
BU06170002,0.432317003
BU06170003,0.420238742
BU06170004,0.418262155
BU06170005,0.349428213
BU06170007,0.245360269
BU06170008,0.123545228
BU06170009,0.143226572
BU06170010,0.06583346
BU06170011,0.027862851
BU06170012,0.178439826
BU06170013,0.143320148
BU06170014,0.022836285
BU06200000,0.894634233
BU06200001,1.030678864
BU06200002,0.608346765
BU06200003,0.452487992
BU06200004,1.091430689
BU06200005,1.985554263
BU06200007,0.020608168
BU06200009,0.075875787
BU06200100,0.318916879
BU06200101,0.863930547
BU06200107,0.128594562
BU06200108,0.168431847
BU06200109,0.016560943
BU06200200,0.245818174
BU06200201,0.234518122
BU06200202,0.042809476
BU06200209,0.09548209
BU06220205,0.103959054
BU06220101,1.042283877
BU06220102,1.572111483
BU06220103,4.031832113
BU06220104,1.490723923
BU06220201,0.726133872
BU06220202,0.938121317
BU06220203,1.069749098
BU06220204,0.78552728
BU06220301,0.059765165
BU06220302,0.009713275
BU06220303,0.024909141
BU06220304,0.229097597
BU06220305,0.002766133
BU06220306,0.22535061
BU06220307,0.266959368
BU06220401,0.295271984
BU06220402,2.157878426
BU06220403,0.201356568
BU06220404,0
BU06220501,0.65359702
BU06220502,0.376351716
BU06220503,1.252266509
BU06220504,1.247445604
BU06220505,0.009836548
BU06220601,0.57480299
BU06220602,0.646526076
BU06220603,0.691253977
BU06220604,0.668884171
BU06220605,0.048344594
BU06220606,0.717282351
BU06220701,1.003800822
BU06220702,0.389018242
BU06220703,0.457309274
BU06220704,0.404441188
BU06220705,0.061691425
BU06220706,0.863765794
BU06220707,0.013467552
BU06220708,0.538080628
BU06220801,0.415612322
BU06260014,0.411215308
BU06270406,0.00685925
BU06270101,0.32576378
BU06270102,0.371160437
BU06270103,0.328888293
BU06270104,0.510704745
BU06270105,0.11096967
BU06270106,0.68746725
BU06270202,1.531229988
BU06270203,0.474058164
BU06270204,0.342507914
BU06270205,0.493642952
BU06270301,0.325359545
BU06270302,0.407441133
BU06270303,0.686122133
BU06270304,0.723555816
BU06270401,1.335281973
BU06270402,0.542584106
BU06270403,0.261629887
BU06270404,0.942461616
BU06270405,0.338255296
BU06270407,0.131875744
BU06270408,0.236359077
BU06290003,0.180252225
BU06290004,0.428374694
BU06290009,0.043021812
BU06320101,2.409308053
BU06320102,1.160142145
BU06320103,0.567765702
BU06320104,1.301896854
BU06320105,0.511371447
BU06320106,1.744814136
BU06320201,0.50315125
BU06320202,1.257442986
BU06320203,1.100872274
BU06320204,0.067424277
BU06320301,0.082368798
BU06320302,0.077505358
BU06320303,1.953107072
BU06320304,0.751594564
BU06320305,0.775656455
BU06320401,0.122856572
BU06320402,0.027165139
BU06320501,0.059764831
BU06320502,0.033033904
BU06320503,0.049111715
BU06320601,0.795708125
BU06320602,1.543234748
BU06320603,0.146703198
BU06320604,0.201969156
BU06320605,0.047315136
BU06320606,0.065588726
BU06320701,0.831859958
BU06320702,0.18704315
BU06320703,0.384885062
BU06320801,0.484974532
BU06320802,0.180546663
BU06370001,2.856911431
BU06370002,3.853724455
BU06370003,1.605616978
BU06370004,2.205898851
BU06370100,2.951964659
BU06370101,1.875256308
BU06370200,2.808388162
BU06370201,3.953540335
BU06370300,2.221338855
BU06370301,2.352913636
BU06370400,0.98394309
BU06370401,1.429355349
BU06370500,2.63904639
BU06370501,3.537349169
BU06370600,2.006721913
BU06370601,4.585888758
BU06370800,1.472636304
BU06370801,2.234601966
BU06370802,2.183364393
BU06370803,0.44724414
BU06370902,0.025240323
BU06370903,0.120391432
BU06370904,0.466158871
BU06370905,0.019353427
BU06370906,0.01637722
BU06370907,0.177219938
BU06380009,0.06951273
BU06420101,0.299860458
BU06420102,0.129261278
BU06420103,0
BU06420104,0.121261197
BU06420105,0.00914799
BU06420106,0.00165968
BU06420107,0.317998258
BU06420108,0.376014672
BU06420109,0.265708219
BU06420110,0.207176723
BU06420111,0.863567578
BU06420112,0.446409312
BU06420113,0.071181828
BU06420114,0.252381878
BU06420115,0.099170153
BU06420201,0.139157642
BU06420203,0.222199781
BU06420205,0.084409838
BU06420206,0.242492204
BU06420207,0.135847999
BU06420208,0.203277962
BU06420209,0.526543093
BU06420301,0.345524882
BU06420302,0.112943786
BU06420303,0.358058852
BU06420304,0.245074086
BU06420305,0.211058799
BU06420306,0.011078334
BU06420307,0.108717591
BU06420308,0.057204776
BU06420309,0.130171317
BU06420310,0.207604793
BU06420311,0.068280715
BU06420312,0.285483682
BU06420313,0.237228611
BU06420401,0.119071419
BU06420402,0.315751731
BU06420403,0.344116478
BU06420404,0.269240768
BU06420405,0.217853462
BU06420406,0.279618539
BU06420407,0.079485931
BU06420408,0.256464821
BU06420409,0.00877912
BU06420410,0.001512581
BU06420501,0.002569719
BU06420502,0.061982472
BU06420503,0.080474514
BU06420504,0.229537814
BU06420505,0.111975797
BU06420506,0.107848795
BU06420507,0.229191757
BU06420508,0.293691282
BU06420509,0.201889701
BU06420510,0.153381999
BU06420511,0.258539693
BU06420512,0.15329511
BU06420513,0.156147726
BU06420514,0.236963264
BU06420515,0.049433303
BU06420601,0.087831859
BU06420602,0.189372272
BU06420603,0.113510461
BU06420604,0.230709698
BU06420605,0.0802806
BU06420606,0.166880532
BU06420607,0.122394266
BU06420608,0.242280229
BU06420609,0.26207924
BU06420610,0.094135083
BU06420701,0.041727588
BU06420702,0.124777683
BU06420703,0.067527272
BU06420704,0.003872587
BU06420705,0.20919788
BU06420707,0.013859183
BU06420708,0.138861823
BU06420801,0.092224332
BU06420802,0.340293884
BU06420803,0.327465672
BU06420804,0.225369815
BU06420805,0.036516761
BU06420901,0.010988488
BU06420902,0.061064283
BU06420903,0.04097961
BU06420904,0.038691645
BU06420905,0.024760219
BU06420906,0.004425813
BU06420907,0.105532928
BU06540101,0.14744195
BU06540102,0.084234548
BU06540201,0.329937483
BU06540202,0.165521334
BU06540301,0.140773481
BU06540302,0.05270224
BU06540401,0.109038563
BU06540402,0.063209435
BU06540501,2.292585179
BU06540502,0.14164292
BU06540601,0.176228069
BU06540602,0.046144732
BU06540701,0.228927888
BU06540702,0.116111067
BU06540801,0.324756151
BU06540802,0.179215085
BU06540901,0.303735844
BU06540902,0.085259869
BU06540903,0.049827707
BU06541001,0.162516558
BU06541002,0.059298158
BU06541101,0.148545596
BU06541102,0.122341544
BU06541201,0.306262532
BU06541202,0.107057312
BU06541301,1.203351121
BU06541302,0.52842779
BU06541401,0.112427965
BU06541402,0.070406636
BU06541501,0.534019347
BU06541502,0.109059115
BU06640101,4.100055196
BU06640102,2.380210409
BU06640103,1.631680233
BU06640104,2.571405458
BU06640105,1.696382467
BU06640106,0.561143881
BU06640107,2.954778445
BU06640108,0.259169776
BU06640109,0.388809138
BU06640110,1.148625119
BU06640111,0.220206312
BU06640220,0.204551033
BU06640229,0.049758519
BU06640330,0.509342211
BU06640331,0.420967553
BU06640338,0.038478719
BU06640339,0.016009352
BU06640440,0.123497559
BU06640449,0.059925282
BU06640550,0.369489307
BU06640551,0.085452921
BU06640559,0.019072061
