geo_id,lv_net_total_costs_present,mv_net_total_costs_present,hv_net_total_costs_present,lv_mv_trafo_total_costs_present,mv_hv_trafo_total_costs_present,households_final_demand_electricity_demand,input_buildings_electricity_demand,buildings_final_demand_network_gas_demand,agriculture_final_demand_electricity_demand,agriculture_final_demand_network_gas_demand,input_energy_chp_local_engine_network_gas_production,agriculture_final_demand_steam_hot_water_demand,input_industry_ict_electricity_demand,input_industry_chemical_other_electricity_demand,input_industry_food_electricity_demand,input_industry_metal_other_electricity_demand,input_industry_paper_electricity_demand,input_industry_other_electricity_demand,input_industry_chemical_other_network_gas_demand,input_industry_food_network_gas_demand,input_industry_metal_other_network_gas_demand,input_industry_paper_network_gas_demand,input_industry_other_network_gas_demand,energy_power_sector_own_use_electricity_demand,energy_power_hv_network_loss_demand,energy_distribution_greengas_demand
GM0197,851749.071670884000000000000,731971.858424329000000000000,430133.281205473000000000000,303435.606789733000000000000,255524.721491111000000000000,120.959464032144000000000,100.742058976136000000000,152.837850000000000000000,38.108349830000000000000,38.667519000000000000000,0.167949830000000000000,0.183573070000000000000,3.880800000000000000000,8.393058000000000000000,17.519490000000000000000,0.000000000000000000000,2.770524000000000000000,68.418528000000000000000,5.887469700000000000000,12.289378500000000000000,0.000000000000000000000,1.943436600000000000000,44.983765200000100000000,0.590400000000000000000,19.321784776562000000000,3.300701409563200000000
GM0200,6485859.734280740000000000000,5573785.708821330000000000000,3275359.165900690000000000000,2310587.530390670000000000000,1945757.920206900000000000000,704.654460857109000000000,1194.551289284310000000000,1691.977350000000000000000,34.043869021500000000000,49.079749950000000000000,0.902269021500000000000,0.986201023500000000000,80.139600000000000000000,93.053134800000100000000,215.638102800000000000000,0.000000000000000000000,171.618955200000000000000,134.105407200000000000000,198.947575950000000000000,461.034202950000000000000,0.000000000000000000000,366.921277800000000000000,220.546893300000000000000,6.087600000000000000000,147.130639814968000000000,25.038529722544800000000
GM0202,5445608.818879420000000000000,4679820.078450630000000000000,2750032.453608760000000000000,1939998.141770420000000000000,1633682.645598910000000000000,636.961544704602000000000,1050.290101156770000000000,1480.270500000000000000000,21.410002656000000000000,4.138300800000000000000,6.059602656000000000000,6.623286624000000000000,101.401200000000000000000,74.730902400000000000000,12.852655200000000000000,0.000000000000000000000,0.397504800000000000000,98.642937600000000000000,0.379402800000172000000,0.065251900000029500000,0.000000000000000000000,0.002018100000000910000,26.052427200000100000000,217.728000000000000000000,123.532722341954000000000,16.766249448577300000000
GM0203,2634371.445714320000000000000,2263912.961028250000000000000,1330357.580121850000000000000,938494.827557316000000000000,790311.433682891000000000000,247.045989685901000000000,498.762430803939000000000,525.010200000000000000000,79.688637945000000000000,73.038388500000000000000,0.031437945000000000000,0.034362405000000000000,32.137200000000000000000,28.132838400000000000000,122.421804600000000000000,0.000000000000000000000,6.154058400000000000000,97.826298600000000000000,34.461056000000000000000,149.959439000000000000000,0.000000000000000000000,7.538356000000000000000,109.614449000000000000000,3.502800000000000000000,59.760274226962200000000,7.993116473158650000000
GM1945,919237.386092894000000000000,789969.628627350000000000000,464214.879989513000000000000,327478.318803127000000000000,275771.215816910000000000000,165.329852683086000000000,160.270463825544000000000,293.150212500000000000000,23.284908249000000000000,13.965815700000000000000,0.826668249000000000000,0.903567621000000000000,4.597200000000000000000,0.162771000000000000000,0.837108000000000000000,0.000000000000000000000,0.000000000000000000000,34.704881000000000000000,0.437878612500000000000,2.251947150000000000000,0.000000000000000000000,0.000000000000000000000,67.966661737500000000000,1.843200000000000000000,20.852745865415300000000,4.548727813179140000000
GM1859,2057229.998243340000000000000,1767932.029636900000000000000,1038901.149141090000000000000,732888.186891049000000000000,617168.999448476000000000000,204.702141738073000000000,195.886757399374000000000,271.620300000000000000000,88.786494112500000000000,97.133058750000000000000,0.507294112500000000000,0.554484262500000000000,9.234000000000000000000,1.735380000000000000000,319.309920000000000000000,0.000000000000000000000,0.000000000000000000000,62.295500000000200000000,4.178907750000000000000,768.919026000000000000000,0.000000000000000000000,0.000000000000000000000,103.968953750000000000000,0.831600000000000000000,46.667917329182500000000,9.117982376417760000000
GM0209,875020.904230197000000000000,751971.089528819000000000000,441885.556648245000000000000,311726.197139179000000000000,262506.271258628000000000000,122.837955950118000000000,127.840779402985000000000,102.356100000000000000000,14.952290940000000000000,25.303542000000000000000,2.892290940000000000000,3.161341260000000000000,5.648400000000000000000,1.275300000000000000000,73.476900000000000000000,0.000000000000000000000,0.000000000000000000000,32.607000000000000000000,1.177981350000000000000,67.869848550000000000000,0.000000000000000000000,0.000000000000000000000,190.566270100000000000000,0.000000000000000000000,19.849702393407900000000,3.637340110538560000000
GM1876,1466125.451236770000000000000,1259951.559582860000000000000,740393.352894667000000000000,522307.192015114000000000000,439837.635353552000000000000,184.457806860844000000000,141.178848938676000000000,216.454350000000000000000,86.081599665000000000000,74.185384500000000000000,0.354799665000000000000,0.387804285000000000000,5.688000000000000000000,1.755798000000000000000,165.922911000000000000000,0.000000000000000000000,0.351159600000000000000,35.194331400000000000000,13.143410500000000000000,1242.052292250000000000000,0.000000000000000000000,2.628682100000000000000,69.904615150000000000000,2.354400000000000000000,33.258809861295200000000,10.255164329712500000000
GM0213,1629028.279151960000000000000,1399946.177314290000000000000,822659.280994074000000000000,580341.324461238000000000000,488708.483726169000000000000,96.510819254418000000000,105.781740714181000000000,132.550200000000000000000,10.722452311000000000000,1.373592299999890000000,0.509252310999958000000,0.556624618999954000000,3.902400000000000000000,0.000000000000000000000,7.371878400000000000000,0.000000000000000000000,447.841612800000000000000,25.614908800000000000000,0.000000000000000000000,65.699829600000000000000,0.000000000000000000000,3991.264648200000000000000,53.927422200000900000000,0.000000000000000000000,36.954233179216900000000,19.299250405916200000000
GM0214,833131.605623433000000000000,715972.473540737000000000000,420731.460851255000000000000,296803.134510176000000000000,249939.481677098000000000000,128.986734395514000000000,131.513001243085000000000,131.582712500000000000000,65.951932602000000000000,21.068898600000000000000,3.488332602000000000000,3.812828658000000000000,3.261600000000000000000,0.729810000000000000000,4.865400000000000000000,0.000000000000000000000,0.000000000000000000000,24.160390000000000000000,0.569700000000000000000,3.798000000000000000000,0.000000000000000000000,0.000000000000000000000,19.868287500000000000000,0.795600000000000000000,18.899450683085200000000,3.136487409087420000000
