year,max_demand
2010,7.88184463105114
2011,8.00036494326311
2012,8.11888525547508
2013,8.23740556768705
2014,8.355925879899019
2015,8.474446192110989
2016,8.682222541914689
2017,8.889998891718388
2018,9.097775241522088
2019,9.305551591325786
2020,9.513327941129488
2021,9.482112714867897
2022,9.450897488606309
2023,9.41968226234472
2024,9.388467036083131
2025,9.357251809821545
2026,9.425535117268769
2027,9.493818424715995
2028,9.56210173216322
2029,9.630385039610445
2030,9.69866834705767
2031,9.780120578084002
2032,9.861572809110337
2033,9.94302504013667
2034,10.024477271163002
2035,10.105929502189335
2036,10.151289127850704
2037,10.196648753512077
2038,10.242008379173447
2039,10.287368004834818
2040,10.33272763049619
2041,10.435640329577366
2042,10.538553028658539
2043,10.641465727739714
2044,10.744378426820889
2045,10.847291125902064
2046,11.015072967058105
2047,11.182854808214142
2048,11.350636649370182
2049,11.518418490526223
2050,11.68620033168226
