year,preset_demand
2010,356.41049666693425
2011,324.43755102829823
2012,322.92559647902397
2013,347.0579026372687
2014,309.55441928296597
2015,302.49842603530294
2016,294.1634787026214
2017,288.3852667382967
2018,287.8696364425427
2019,284.22138484721376
2020,280.4428854671729
2021,274.2875409224547
2022,249.29331288515377
2023,219.60133431774378
2024,197.64448488105592
2025,178.4426597925724
2026,160.60591618306717
2027,144.9689301195294
2028,131.87489806125706
2029,119.25282384092863
2030,108.83986957695396
2031,100.00916441777494
2032,92.66957547158887
2033,86.37956933291325
2034,79.48852216111102
2035,73.17024196456069
2036,66.00530539062594
2037,59.64250530247065
2038,53.27970521431523
2039,46.916905126159804
2040,40.55410503800439
2041,34.19130494984897
2042,27.828504861693546
2043,21.46570477353826
2044,15.102904685382839
2045,8.74010459722739
2046,2.3773045090719824
2047,0.0
2048,0.0
2049,0.0
2050,0.0
