geo_id,input_industry_steel_blastfurnace_bof_share,input_industry_steel_scrap_hbi_eaf_share,input_industry_metal_steel_coal_demand,input_industry_metal_steel_cokes_demand,input_industry_metal_steel_coal_gas_demand,input_industry_metal_steel_electricity_demand,input_industry_metal_steel_network_gas_demand,input_industry_metal_steel_steam_hot_water_demand,input_industry_metal_steel_crude_oil_demand,input_industry_metal_steel_wood_pellets_demand,input_energy_cokesoven_transformation_coal_input_demand,input_energy_cokesoven_transformation_cokes_output_conversion,input_energy_cokesoven_transformation_coal_gas_output_conversion,input_energy_cokesoven_transformation_loss_output_conversion,input_energy_blastfurnace_transformation_coal_input_demand,input_energy_blastfurnace_transformation_cokes_input_demand,input_energy_blastfurnace_transformation_coal_gas_output_conversion,input_energy_blastfurnace_transformation_loss_output_conversion,input_energy_power_combined_cycle_coal_gas_coal_gas_input_demand,input_energy_chp_coal_gas_coal_gas_input_demand,input_energy_power_combined_cycle_coal_gas_electricity_output_conversion,input_energy_power_combined_cycle_coal_gas_loss_output_conversion,input_energy_chp_coal_gas_electricity_output_conversion,input_energy_chp_coal_gas_steam_hot_water_output_conversion,input_energy_chp_coal_gas_loss_output_conversion,industry_final_demand_for_metal_steel_coal_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_coal_industry_steel_scrap_hbi_eaf_parent_share,industry_final_demand_for_metal_steel_cokes_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_cokes_industry_steel_scrap_hbi_eaf_parent_share,industry_final_demand_for_metal_steel_crude_oil_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_crude_oil_industry_steel_scrap_hbi_eaf_parent_share,industry_final_demand_for_metal_steel_electricity_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_electricity_industry_steel_scrap_hbi_eaf_parent_share,industry_final_demand_for_metal_steel_network_gas_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_network_gas_industry_steel_scrap_hbi_eaf_parent_share,industry_final_demand_for_metal_steel_steam_hot_water_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_steam_hot_water_industry_steel_scrap_hbi_eaf_parent_share,industry_final_demand_for_metal_steel_wood_pellets_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_wood_pellets_industry_steel_scrap_hbi_eaf_parent_share
GM0453,1,0,0,39.31,27060.08,9186.55,11318.42,9.88,0,0,76340,0.7422,0.2081,0.0497,42680,53850,0.3529,0.6471,14560,8330,0.3694,0.6306,0.3703,0.0259,0.6038,1,0,1,0,1,0,1,0,1,0,1,0,1,0
