buildings_final_demand_electricity_buildings_final_demand_for_lighting_electricity_parent_share,0.356446796,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_electricity_buildings_final_demand_for_space_heating_electricity_parent_share,0.032287454,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_electricity_buildings_final_demand_for_appliances_electricity_parent_share,0.486211623,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_electricity_buildings_final_demand_for_cooling_electricity_parent_share,0.125054127,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_network_gas_buildings_final_demand_for_appliances_network_gas_parent_share,0.001659312,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_network_gas_buildings_final_demand_for_space_heating_network_gas_parent_share,0.998340688,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_network_gas_buildings_final_demand_for_cooling_network_gas_parent_share,0.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_wood_pellets_buildings_final_demand_for_space_heating_wood_pellets_parent_share,1.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_wood_pellets_buildings_final_demand_for_appliances_wood_pellets_parent_share,0.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_coal_buildings_final_demand_for_space_heating_coal_parent_share,0.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_coal_buildings_final_demand_for_appliances_coal_parent_share,1.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_crude_oil_buildings_final_demand_for_space_heating_crude_oil_parent_share,0.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_crude_oil_buildings_final_demand_for_appliances_crude_oil_parent_share,1.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_space_heating_network_gas_buildings_space_heater_heatpump_air_water_network_gas_parent_share,0.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_space_heating_network_gas_buildings_space_heater_hybrid_heatpump_air_water_electricity_parent_share,0.0,No data available. Set to 0.0.
buildings_final_demand_for_space_heating_network_gas_buildings_space_heater_network_gas_parent_share,1.0,Standaardwaarden op basis van Nederlandse gemiddelden
