name,geo_id,country,present_number_of_apartments_before_1945,present_number_of_apartments_1945_1964,present_number_of_apartments_1965_1984,present_number_of_apartments_1985_2004,present_number_of_apartments_2005_present,present_number_of_detached_houses_before_1945,present_number_of_detached_houses_1945_1964,present_number_of_detached_houses_1965_1984,present_number_of_detached_houses_1985_2004,present_number_of_detached_houses_2005_present,present_number_of_semi_detached_houses_before_1945,present_number_of_semi_detached_houses_1945_1964,present_number_of_semi_detached_houses_1965_1984,present_number_of_semi_detached_houses_1985_2004,present_number_of_semi_detached_houses_2005_present,present_number_of_terraced_houses_before_1945,present_number_of_terraced_houses_1945_1964,present_number_of_terraced_houses_1965_1984,present_number_of_terraced_houses_1985_2004,present_number_of_terraced_houses_2005_present,typical_useful_demand_for_space_heating_apartments_before_1945,typical_useful_demand_for_space_heating_apartments_1945_1964,typical_useful_demand_for_space_heating_apartments_1965_1984,typical_useful_demand_for_space_heating_apartments_1985_2004,typical_useful_demand_for_space_heating_apartments_2005_present,typical_useful_demand_for_space_heating_detached_houses_before_1945,typical_useful_demand_for_space_heating_detached_houses_1945_1964,typical_useful_demand_for_space_heating_detached_houses_1965_1984,typical_useful_demand_for_space_heating_detached_houses_1985_2004,typical_useful_demand_for_space_heating_detached_houses_2005_present,typical_useful_demand_for_space_heating_semi_detached_houses_before_1945,typical_useful_demand_for_space_heating_semi_detached_houses_1945_1964,typical_useful_demand_for_space_heating_semi_detached_houses_1965_1984,typical_useful_demand_for_space_heating_semi_detached_houses_1985_2004,typical_useful_demand_for_space_heating_semi_detached_houses_2005_present,typical_useful_demand_for_space_heating_terraced_houses_before_1945,typical_useful_demand_for_space_heating_terraced_houses_1945_1964,typical_useful_demand_for_space_heating_terraced_houses_1965_1984,typical_useful_demand_for_space_heating_terraced_houses_1985_2004,typical_useful_demand_for_space_heating_terraced_houses_2005_present,input_present_share_of_apartments_before_1945_in_useful_demand_for_space_heating,input_present_share_of_apartments_1945_1964_in_useful_demand_for_space_heating,input_present_share_of_apartments_1965_1984_in_useful_demand_for_space_heating,input_present_share_of_apartments_1985_2004_in_useful_demand_for_space_heating,input_present_share_of_apartments_2005_present_in_useful_demand_for_space_heating,input_present_share_of_detached_houses_before_1945_in_useful_demand_for_space_heating,input_present_share_of_detached_houses_1945_1964_in_useful_demand_for_space_heating,input_present_share_of_detached_houses_1965_1984_in_useful_demand_for_space_heating,input_present_share_of_detached_houses_1985_2004_in_useful_demand_for_space_heating,input_present_share_of_detached_houses_2005_present_in_useful_demand_for_space_heating,input_present_share_of_semi_detached_houses_before_1945_in_useful_demand_for_space_heating,input_present_share_of_semi_detached_houses_1945_1964_in_useful_demand_for_space_heating,input_present_share_of_semi_detached_houses_1965_1984_in_useful_demand_for_space_heating,input_present_share_of_semi_detached_houses_1985_2004_in_useful_demand_for_space_heating,input_present_share_of_semi_detached_houses_2005_present_in_useful_demand_for_space_heating,input_present_share_of_terraced_houses_before_1945_in_useful_demand_for_space_heating,input_present_share_of_terraced_houses_1945_1964_in_useful_demand_for_space_heating,input_present_share_of_terraced_houses_1965_1984_in_useful_demand_for_space_heating,input_present_share_of_terraced_houses_1985_2004_in_useful_demand_for_space_heating,input_present_share_of_terraced_houses_2005_present_in_useful_demand_for_space_heating,typical_useful_demand_for_space_heating_buildings_present,present_number_of_buildings,interconnector_capacity
Rivierenland Fruitdelta,RES25,nl2019,1442,1163,3027,4115,4482,8040,4058,5428,5983,2363,3577,5183,10347,8055,3504,2687,3224,11354,8694,4215,267.7109921,224.2179399,204.5831144,158.9529952,109.9553149,303.5332867,286.3826798,222.6865331,155.3761344,119.2564204,306.2224988,253.6227344,199.7639481,161.5589895,117.0370075,283.8908351,219.8017192,184.6986173,157.8912746,115.6776096,1.54343298,2.278474202,5.278045047,3.892881025,4.300785539,8.87E+00,4.473523158,5.760456435,6.076585242,2.371000461,3.144553242,4.800706369,8.888233646,6.743003731,3.242305741,3.682139472,2.971859928,9.829311834,8.04624967,3.806452278,248.3281626,9646,60000
